0.0011533784862944874,2.6544750304903978e-11
0.0016907840994357937,1.2258684812849016e-10
0.002430436378496048,5.233934546297088e-10
0.003616679737545647,2.5664421020033044e-09
0.003834823465869386,3.2439396343694448e-09
0.0038942957994559935,3.4499039493910423e-09
0.00440046171802988,5.624504230777862e-09
0.005449814263350672,1.3231773678237554e-08
0.005573204077490956,1.4471416523058338e-08
0.0056806876426730435,1.562049882832174e-08
0.0061367626872183,2.127397162421896e-08
0.006682456955624527,2.9911344785623673e-08
0.007941229430034835,5.965436575370523e-08
0.008241381739429787,6.919765597069877e-08
0.008426282867797452,7.561977759117051e-08
0.008495461294190432,7.813383143361722e-08
0.00873233317204003,8.72192702006046e-08
0.009635386273569857,1.2929084628386098e-07
0.009658858615264276,1.305552963514471e-07
0.009758614580179903,1.3603288912924498e-07
0.01008708450213125,1.5529372060692563e-07
0.010615420658825703,1.904759260607515e-07
0.010845064889880573,2.0750084924921613e-07
0.011049832466472065,2.2362174532641105e-07
0.011761480903627608,2.8703793035883324e-07
0.012870111890922242,4.1154805090775777e-07
0.012969987167945063,4.244723878051055e-07
0.013652275261085811,5.210883970004997e-07
0.013846267269376655,5.513432984844768e-07
0.013847028507077086,5.514645551116441e-07
0.013946148169674433,5.67424859344966e-07
0.014025061806377415,5.803772679812018e-07
0.014869995427079785,7.333893487701913e-07
0.015015433013139123,7.625050104080863e-07
0.015693156790246965,9.097718889657908e-07
0.01575892626121289,9.251193221170745e-07
0.015875969603790008,9.529108964924955e-07
0.01613747159208001,1.0172629357047766e-06
0.017238879405963137,1.32473003825803e-06
0.019087744319990496,1.9911762010179927e-06
0.01953209182941895,2.1831636232497756e-06
0.01980160392899888,2.306177520270986e-06
0.019886723866914036,2.346087633156829e-06
0.020224941257240503,2.50980703143051e-06
0.020997530506788986,2.9158430196255647e-06
0.0216527825984828,3.297206267573654e-06
0.02237872201261315,3.7621177150869174e-06
0.02239623734209195,3.773909654276855e-06
0.02241199059973542,3.784538962209163e-06
0.022442814995253357,3.805402260252926e-06
0.02293079318167135,4.1473201608880145e-06
0.02302019069281347,4.212373975352667e-06
0.023921732788533268,4.912038836534939e-06
0.024367705257295813,5.288710362519249e-06
0.025184419209409947,6.034190399694613e-06
0.025317253724127298,6.162509845783968e-06
0.02570055428579021,6.544269999546472e-06
0.02630050921366134,7.177081477008348e-06
0.02670129540209354,7.624661595872035e-06
0.029084201859520875,1.0732968180456552e-05
0.02910731800012678,1.0767131158327587e-05
